venue.id,mean,sd,park_effect,park_effect_halved,park_effect_p_1sd,park_effect_m_1sd,park_effect_halved_m_1sd,park_effect_halved_p_1sd,venue.name,years,level,year,teams.home.team.id,teams.home.team.name,level_num
2532,-0.019381199222489896,0.40347826829453015,100,100,109,91,95,104,Scottsdale Stadium,3,Winter League,2015,544,Scottsdale Scorpions,17
3051,0.0137694987297495,0.8632536267331791,100,100,119,81,91,110,Estadio Cibao,3,Winter League,2015,667,Aguilas Cibaenas,17
3072,-0.011494504140921563,0.474584516438751,100,100,110,89,95,105,Tomas Oroz Gaytan,3,Winter League,2015,680,Yaquis de Obregon,17
2739,0.02287530363240197,1.2817235780693719,100,100,125,76,88,112,Calfee Park,3,Rookie Advanced,2015,425,Pulaski Yankees,5442
2774,-0.023630214513949095,0.9622951999645228,100,100,121,78,89,110,G. Richard Pfitzner Stadium,4,Class A Advanced,2015,436,Potomac Nationals,13
2803,0.019005077511735705,0.2808971617106386,100,100,106,94,97,103,Calvin Falwell Field,4,Class A Advanced,2015,481,Lynchburg Hillcats,13
2766,-0.02180281423087292,0.5443977130741277,100,100,112,88,94,106,Fifth Third Field,4,Class A,2015,459,Dayton Dragons,14
2827,0.018530711699027265,0.3014267736155598,100,100,107,94,97,103,Fifth Third Bank Ballpark,4,Class A,2015,446,Kane County Cougars,14
2758,0.036733231741095204,0.3792339838980671,100,100,109,92,96,105,Dwyer Stadium,4,Class A Short Season,2015,511,Batavia Muckdogs,15
2826,0.027234727901836932,0.5648044764142752,100,100,113,87,94,107,Gesa Stadium,4,Class A Short Season,2015,460,Tri-City Dust Devils,15
3057,-0.029139335245967717,0.9153458756735686,100,100,119,80,90,110,Estadio Julian Javier,4,Winter League,2015,670,Gigantes del Cibao,17
2739,0.03102878396033532,1.3946200280812369,100,100,127,74,87,113,Calfee Park,4,Rookie Advanced,2015,425,Pulaski Yankees,5442
2820,-0.007604496335587949,0.43597214027020353,100,100,110,90,95,105,NYSEG Stadium,5,Double-A,2015,505,Binghamton Mets,12
2803,-0.009655457445591546,0.9272160087413127,100,100,120,80,90,110,Calvin Falwell Field,5,Class A Advanced,2015,481,Lynchburg Hillcats,13
2912,0.010493923301435623,0.6345196268147045,100,100,114,86,93,107,Medlar Field at Lubrano Park,5,Class A Short Season,2015,1174,State College Spikes,15
3032,-0.03699668385465108,0.37559443906165807,100,100,108,92,96,104,Estadio Antonio Herrera Gutierrez,5,Winter League,2015,693,Cardenales de Lara,17
2843,-0.02045985504884131,1.3314468973882265,100,100,129,71,85,115,Chickasaw Bricktown Ballpark,1,Triple-A,2016,238,Oklahoma City Dodgers,11
2949,-0.03416696778952866,1.352002045775653,100,100,129,70,85,115,Parque Nelson Barrera Romellon,1,Triple-A,2016,523,Piratas de Campeche,11
3909,-0.027346995094163436,0.5641767963780159,100,100,112,87,94,106,Estadio Adolfo Lopez Mateos,1,Triple-A,2016,434,Broncos de Reynosa,11
2740,0.0383850034680553,0.43724334871929316,100,100,111,90,95,105,Canal Park,1,Double-A,2016,402,Akron RubberDucks,12
2526,0.025097344346332484,1.233757902031368,100,100,127,73,87,114,McKechnie Field,1,Class A Advanced,2016,3390,Bradenton Marauders,13
2793,0.02826699223128234,0.5816547906867543,100,100,113,87,94,107,Frawley Stadium,1,Class A Advanced,2016,426,Wilmington Blue Rocks,13
2850,0.01688525291678258,0.6080569921326915,100,100,115,86,93,107,Four Winds Field,1,Class A,2016,550,South Bend Cubs,14
4965,-0.014274179832060878,1.3748468034984582,100,100,131,68,84,116,Monongalia County Ballpark,1,Class A Short Season,2016,5020,West Virginia Black Bears,15
4569,-0.006387648059064878,0.6500333732483845,100,100,114,86,93,107,Bobby Mattick Complex,1,Rookie,2016,1390,GCL Blue Jays,16
2734,-0.029641074438120016,1.3268234114284192,100,100,124,76,88,112,Bowen Field,1,Rookie Advanced,2016,517,Bluefield Blue Jays,5442
2745,-0.020198227488248066,1.4651725730595078,100,100,132,68,84,116,Cheney Stadium,2,Triple-A,2016,529,Tacoma Rainiers,11
3909,0.035624616420171354,0.4342482348600075,100,100,110,91,95,105,Estadio Adolfo Lopez Mateos,2,Triple-A,2016,434,Broncos de Reynosa,11
2723,-0.01801422672363297,0.6102255979514695,100,100,114,86,93,107,NewBridge Bank Park,2,Class A,2016,477,Greensboro Grasshoppers,14
2766,-0.013545774847933807,0.5510979979462343,100,100,113,87,94,106,Fifth Third Field,2,Class A,2016,459,Dayton Dragons,14
2738,0.021659204592392112,0.5249609920302344,100,100,112,88,94,106,Eastwood Field,2,Class A Short Season,2016,545,Mahoning Valley Scrappers,15
4965,0.037211117403288,1.149678562656167,100,100,127,74,87,113,Monongalia County Ballpark,2,Class A Short Season,2016,5020,West Virginia Black Bears,15
4977,-0.022405243794083592,0.5139423262012442,100,100,111,88,94,106,Giants Baseball Complex,2,Rookie,2016,408,AZL Giants,16
3032,-0.029104309229896982,0.5735720204355542,100,100,113,87,93,106,Estadio Antonio Herrera Gutierrez,2,Winter League,2016,693,Cardenales de Lara,17
3055,0.011023791973318034,1.2747526988892635,100,100,129,71,86,115,Estadio Francisco Micheli,2,Winter League,2016,668,Toros del Este,17
4210,-0.022689352626254346,0.6122145662808594,100,100,114,86,93,107,Blacktown International Sportspark,2,Winter League,2016,4069,Sydney Blue Sox,17
2791,-0.026431922568972536,1.0209702416563786,100,100,123,77,88,111,John Thurman Field,3,Class A Advanced,2016,515,Modesto Nuts,13
3469,-0.04067273670487019,0.32693667461176346,100,100,107,92,96,103,Appalachian Power Park,3,Class A,2016,525,West Virginia Power,14
2912,-0.02347766556807373,1.0176826735515425,100,100,123,77,88,111,Medlar Field at Lubrano Park,3,Class A Short Season,2016,1174,State College Spikes,15
2640,0.034931831235435966,0.3662849954030003,100,100,108,93,96,104,Chukchansi Park,4,Triple-A,2016,259,Fresno Grizzlies,11
2949,0.036167962493479325,1.1504960316557318,100,100,124,76,88,112,Parque Nelson Barrera Romellon,4,Triple-A,2016,523,Piratas de Campeche,11
2820,0.014587174489502218,0.6737477630737931,100,100,116,85,92,108,NYSEG Stadium,4,Double-A,2016,505,Binghamton Mets,12
4569,-0.033273311201092094,0.42278341415427295,100,100,109,90,95,104,Bobby Mattick Complex,4,Rookie,2016,1390,GCL Blue Jays,16
4271,-0.017137675460627694,0.3710153192031278,100,100,108,92,96,104,Werner Park,5,Triple-A,2016,541,Omaha Storm Chasers,11
2820,-0.02521957314622269,0.49073783872414417,100,100,111,88,94,106,NYSEG Stadium,5,Double-A,2016,505,Binghamton Mets,12
2771,-0.013035976432166177,0.5123207902164058,100,100,111,88,94,106,Fox Cities Stadium,5,Class A,2016,572,Wisconsin Timber Rattlers,14
2532,-0.03891744208770842,0.9895606652999251,100,100,121,78,89,111,Scottsdale Stadium,5,Winter League,2016,544,Scottsdale Scorpions,17
2701,0.024251154557813657,1.4741007838854832,100,100,131,70,85,115,Estadio de Beisbol Monterrey,1,Triple-A,2017,562,Sultanes de Monterrey,11
2843,0.04023166059910738,1.2806433073003187,100,100,127,74,87,113,Chickasaw Bricktown Ballpark,1,Triple-A,2017,238,Oklahoma City Dodgers,11
2733,-0.034745804203307314,0.5659020420017818,100,100,113,87,93,106,Peoples Natural Gas Field,1,Double-A,2017,452,Altoona Curve,12
2749,0.03431467400572012,0.5629042605104352,100,100,113,87,94,107,FNB Field,1,Double-A,2017,547,Harrisburg Senators,12
2755,-0.016676599308500885,0.5671267537071163,100,100,113,87,93,106,Dr Pepper Ballpark,1,Double-A,2017,540,Frisco RoughRiders,12
2750,0.03264897227717375,0.479303560426317,100,100,111,90,95,106,Community Field,1,Class A,2017,420,Burlington Bees,14
2764,0.012135340272002674,0.5351229853148757,100,100,112,88,94,106,Intimidators Stadium,1,Class A,2017,487,Kannapolis Intimidators,14
3569,-0.0061931059173108635,0.49504948833639884,100,100,111,89,94,106,Bowling Green Ballpark,1,Class A,2017,2498,Bowling Green Hot Rods,14
2730,0.01062473335779486,1.3104669425393587,100,100,130,71,85,115,Avista Stadium,1,Class A Short Season,2017,486,Spokane Indians,15
2520,-0.03793864335818308,0.5151051824595458,100,100,110,89,95,105,Roger Dean Stadium,1,Rookie,2017,467,GCL Marlins,16
2743,-0.01746687257031816,0.5240868180704182,100,100,110,89,95,105,Carpenter Complex,1,Rookie,2017,469,GCL Phillies 1,16
3809,0.02603935208707876,0.4568147347280056,100,100,109,91,96,105,Camelback Ranch,1,Rookie,2017,2690,AZL Dodgers,16
2786,-0.02048186893717805,1.0822602591661752,100,100,118,82,91,109,Hunter Wright Stadium,1,Rookie Advanced,2017,506,Kingsport Mets,5442
2682,0.0387499744850785,0.6186920659477071,100,100,115,86,93,107,AT&T Field,2,Double-A,2017,498,Chattanooga Lookouts,12
4429,0.033378991812181645,1.357361652151765,100,100,131,70,85,116,Ron Tonkin Field,2,Class A Short Season,2017,419,Hillsboro Hops,15
4271,0.00956364952317235,0.39519179967584306,100,100,108,92,96,104,Werner Park,3,Triple-A,2017,541,Omaha Storm Chasers,11
4149,-0.010536569593732104,0.30945081062939656,100,100,107,93,96,104,ONEOK Field,3,Double-A,2017,260,Tulsa Drillers,12
2771,0.01948081233325587,0.45594552093236146,100,100,111,90,95,105,Fox Cities Stadium,3,Class A,2017,572,Wisconsin Timber Rattlers,14
2796,-0.03992173152533959,0.44381430225834617,100,100,110,89,95,105,L.P. Frans Stadium,3,Class A,2017,448,Hickory Crawdads,14
2831,-0.003838542612639831,0.3386156996922548,100,100,108,92,96,104,Pohlman Field,3,Class A,2017,554,Beloit Snappers,14
2758,0.013353398547758102,1.227695788014644,100,100,128,72,86,114,Dwyer Stadium,3,Class A Short Season,2017,511,Batavia Muckdogs,15
4977,-0.010973071091163663,0.42523086239455693,100,100,109,91,95,105,Giants Baseball Complex,3,Rookie,2017,408,AZL Giants,16
4529,-0.04027536036100285,0.2729982753115116,100,100,106,93,97,103,Regions Field,4,Double-A,2017,247,Birmingham Barons,12
2766,-0.007497941342838018,0.4735045088241817,100,100,111,89,95,105,Fifth Third Field,4,Class A,2017,459,Dayton Dragons,14
2763,0.0021122326779737127,1.1340735124341574,100,100,126,74,87,113,Falcon Park,4,Class A Short Season,2017,458,Auburn Doubledays,15
4510,0.038593373347952764,1.1553145315792024,100,100,126,75,87,113,Estadio Sonora,4,Winter League,2017,677,Naranjeros de Hermosillo,17
2740,0.002810942400278334,0.24285060469749467,100,100,106,94,97,103,Canal Park,5,Double-A,2017,402,Akron RubberDucks,12
4529,0.002122989591718693,0.24862333082573984,100,100,106,94,97,103,Regions Field,5,Double-A,2017,247,Birmingham Barons,12
2850,0.037616607802473855,0.2756488986392671,100,100,107,94,97,103,Four Winds Field,5,Class A,2017,550,South Bend Cubs,14
3469,0.006866218791345975,0.27689259828013923,100,100,106,94,97,103,Appalachian Power Park,5,Class A,2017,525,West Virginia Power,14
2758,-0.005167511761793825,1.0828880272655046,100,100,125,75,88,112,Dwyer Stadium,5,Class A Short Season,2017,511,Batavia Muckdogs,15
2536,0.039128936253103645,0.8629014127192419,100,100,120,81,91,110,Dunedin Stadium,1,Class A Advanced,2018,424,Dunedin Blue Jays,13
2840,-0.04230618066805184,0.5495627855732954,100,100,112,87,94,106,Haley Toyota Field,1,Class A Advanced,2018,414,Salem Red Sox,13
2725,0.03748669996645276,0.4498995447035184,100,100,111,90,95,105,Ashford University Field,1,Class A,2018,500,Clinton LumberKings,14
3469,0.007391272809807238,0.6080590060460181,100,100,114,86,93,107,Appalachian Power Park,1,Class A,2018,525,West Virginia Power,14
4980,0.033741002705283143,0.6305598399249531,100,100,115,86,93,107,Spirit Communications Park,1,Class A,2018,3705,Columbia Fireflies,14
2760,0.03914449268823038,0.65083747034743,100,100,115,86,93,108,Edward A. LeLacheur Park,1,Class A Short Season,2018,558,Lowell Spinners,15
2518,-0.015365287453839653,0.5396225219689066,100,100,111,89,94,105,Maryvale Baseball Park,1,Rookie,2018,406,AZL Brewers,16
2603,-0.004903668603361804,0.5378780820662876,100,100,111,89,94,105,Surprise Stadium,1,Rookie,2018,411,AZL Rangers,16
2753,-0.015848217690196554,0.8629766264300791,100,100,115,85,93,107,Boyce Cox Field,1,Rookie Advanced,2018,557,Bristol Pirates,5442
2801,-0.03674477368718037,0.8560783277740707,100,100,114,85,93,107,Centene Stadium at Legion Park,1,Rookie Advanced,2018,581,Great Falls Voyagers,5442
2828,0.024399787954919743,0.763794402904354,100,100,113,87,94,107,Pioneer Park,1,Rookie Advanced,2018,413,Greeneville Reds,5442
2771,0.04115104250016472,0.38640029630246553,100,100,109,92,96,105,Fox Cities Stadium,2,Class A,2018,572,Wisconsin Timber Rattlers,14
2500,0.005992745305334946,0.5143131002726409,100,100,110,90,95,105,Tempe Diablo Stadium,2,Rookie,2018,404,AZL Angels,16
2504,0.022132681011795573,0.4425646405581146,100,100,109,91,96,105,Champion Stadium,2,Rookie,2018,464,GCL Braves,16
2849,-0.012425761973063486,0.48426939384020923,100,100,110,90,95,105,St. Lucie Sports Complex,2,Rookie,2018,468,GCL Mets,16
3029,-0.036216468199314455,1.4291518534881074,100,100,130,69,84,115,Estadio Universitario,2,Winter League,2018,695,Leones del Caracas,17
3569,0.037886502450512616,0.32421131931079056,100,100,108,93,96,104,Bowling Green Ballpark,3,Class A,2018,2498,Bowling Green Hot Rods,14
4429,-0.036497000007863004,0.4802327643055403,100,100,110,89,94,105,Ron Tonkin Field,3,Class A Short Season,2018,419,Hillsboro Hops,15
3809,-0.018021446375362953,0.5470622691530029,100,100,111,88,94,106,Camelback Ranch,3,Rookie,2018,2690,AZL Dodgers,16
4629,0.029207691560202847,0.42339335520044735,100,100,109,92,96,105,Sloan Park,3,Rookie,2018,407,AZL Cubs 1,16
2913,-0.039753072530268614,0.5255751275322633,100,100,111,88,94,106,Estadio Jose Perez Colmenares,3,Winter League,2018,699,Tigres de Aragua,17
2733,-0.008874122325208192,0.29436055324925486,100,100,107,93,97,103,Peoples Natural Gas Field,4,Double-A,2018,452,Altoona Curve,12
2831,-0.031194395869098467,0.2906462838897565,100,100,106,93,96,103,Pohlman Field,4,Class A,2018,554,Beloit Snappers,14
2857,0.0013063196818499509,0.2944685901987496,100,100,107,93,97,103,Perfect Game Field,4,Class A,2018,492,Cedar Rapids Kernels,14
2738,-0.04222637984875253,0.43130875601948493,100,100,109,90,95,105,Eastwood Field,4,Class A Short Season,2018,545,Mahoning Valley Scrappers,15
4629,0.009890042353329085,0.36149654473164183,100,100,108,92,96,104,Sloan Park,4,Rookie,2018,407,AZL Cubs 1,16
2733,-0.011218740358610755,0.25959083852927217,100,100,106,94,97,103,Peoples Natural Gas Field,5,Double-A,2018,452,Altoona Curve,12
2861,-0.0399503019854213,0.6487055282609293,100,100,114,85,92,107,Whataburger Field,5,Double-A,2018,482,Corpus Christi Hooks,12
2516,0.031460246351944124,1.0470662596360634,100,100,124,77,88,112,The Diamond,5,Class A Advanced,2018,103,Lake Elsinore Storm,13
2750,0.027096309786038917,0.48503068837864577,100,100,111,89,95,106,Community Field,5,Class A,2018,420,Burlington Bees,14
2766,0.03980890093866287,0.47169851261558066,100,100,111,90,95,106,Fifth Third Field,5,Class A,2018,459,Dayton Dragons,14
2532,0.03830265882917821,1.159031323816379,100,100,126,75,87,113,Scottsdale Stadium,5,Winter League,2018,544,Scottsdale Scorpions,17
2797,-0.0032305993507333653,1.7148691556375606,100,100,129,71,85,115,PNC Field,1,Triple-A,2019,531,Scranton/Wilkes-Barre RailRiders,11
2749,-0.022126793823355924,1.0967692119738766,100,100,126,73,87,113,FNB Field,1,Double-A,2019,547,Harrisburg Senators,12
2728,0.0172148318319014,1.2308134726075866,100,100,129,71,86,115,San Manuel Stadium,1,Class A Advanced,2019,401,Inland Empire 66ers,13
2739,0.043596202166339776,0.3238467931856334,100,100,107,94,97,103,Calfee Park,1,Rookie Advanced,2019,425,Pulaski Yankees,5442
2784,-0.040042362734988755,0.3346198303662935,100,100,106,93,97,103,TVA Credit Union Ballpark,1,Rookie Advanced,2019,438,Johnson City Cardinals,5442
2785,0.04205527685828664,0.3379353874622137,100,100,107,94,97,103,Hunnicutt Field,1,Rookie Advanced,2019,455,Princeton Rays,5442
2833,-0.01787091086054127,0.7605358166606563,100,100,117,82,91,109,The Ballpark at Jackson,2,Double-A,2019,104,Jackson Generals,12
2861,-0.028649702996230313,0.7530928725196467,100,100,117,82,91,108,Whataburger Field,2,Double-A,2019,482,Corpus Christi Hooks,12
2625,0.041925797395806874,0.4101161218061698,100,100,110,91,96,105,Five County Stadium,2,Class A Advanced,2019,249,Carolina Mudcats,13
2803,-0.019307143612849492,0.4179540800690413,100,100,109,90,95,105,Calvin Falwell Field,2,Class A Advanced,2019,481,Lynchburg Hillcats,13
2750,-0.009197454789890149,0.7065579957974204,100,100,116,84,92,108,Community Field,2,Class A,2019,420,Burlington Bees,14
2766,0.020015927331757086,0.7275447140708755,100,100,117,84,92,108,Fifth Third Field,2,Class A,2019,459,Dayton Dragons,14
2831,0.03553120330894186,0.3656074724010809,100,100,109,92,96,104,Pohlman Field,2,Class A,2019,554,Beloit Snappers,14
2851,-0.02716089616157206,0.3621659566913499,100,100,108,91,96,104,State Mutual Stadium,2,Class A,2019,432,Rome Braves,14
2743,0.04239094502488283,0.4704560412924911,100,100,110,91,96,105,Carpenter Complex,2,Rookie,2019,5372,GCL Phillies West,16
4569,-0.03830154395009052,0.38205301375718226,100,100,107,92,96,104,Bobby Mattick Complex,2,Rookie,2019,1390,GCL Blue Jays,16
2913,0.022147822867860066,0.4746844562029484,100,100,111,90,95,105,Estadio Jose Perez Colmenares,2,Winter League,2019,699,Tigres de Aragua,17
2814,-0.008930743013335487,0.6888325336422044,100,100,116,84,92,108,Montgomery Riverwalk Stadium,3,Double-A,2019,421,Montgomery Biscuits,12
2848,0.01275245221696815,0.6889547422282506,100,100,116,84,92,108,Smokies Stadium,3,Double-A,2019,553,Tennessee Smokies,12
2850,-0.03810816678194783,0.3132606284305036,100,100,107,92,96,103,Four Winds Field,3,Class A,2019,550,South Bend Cubs,14
2738,-0.0119903110432854,0.47546562748868265,100,100,111,89,95,105,Eastwood Field,3,Class A Short Season,2019,545,Mahoning Valley Scrappers,15
2829,-0.018770324544801882,0.4519961564682532,100,100,109,91,95,104,Pirate City Complex,3,Rookie,2019,470,GCL Pirates,16
2784,-0.0022853412865875143,0.5922872221160967,100,100,110,90,95,105,TVA Credit Union Ballpark,3,Rookie Advanced,2019,438,Johnson City Cardinals,5442
2749,0.028146900565751698,0.3193565273271494,100,100,108,93,96,104,FNB Field,4,Double-A,2019,547,Harrisburg Senators,12
2833,-1.621704480836631e-4,0.751480564496498,100,100,117,83,91,109,The Ballpark at Jackson,4,Double-A,2019,104,Jackson Generals,12
2861,-0.03347555429538753,0.7756086208904435,100,100,117,82,91,109,Whataburger Field,4,Double-A,2019,482,Corpus Christi Hooks,12
2771,0.0025637115657470033,0.5500848173854993,100,100,113,87,94,106,Fox Cities Stadium,4,Class A,2019,572,Wisconsin Timber Rattlers,14
2850,-0.03568496628293006,0.5593759770563315,100,100,112,87,93,106,Four Winds Field,4,Class A,2019,550,South Bend Cubs,14
3469,-0.032743781715036474,0.29357863622573993,100,100,106,93,96,103,Appalachian Power Park,4,Class A,2019,525,West Virginia Power,14
2738,0.04197990450113185,1.2543800718475921,100,100,129,72,86,115,Eastwood Field,4,Class A Short Season,2019,545,Mahoning Valley Scrappers,15
3809,-0.0028144390776237253,0.3002421790746227,100,100,106,94,97,103,Camelback Ranch,4,Rookie,2019,1997,AZL White Sox,16
3032,0.016124169587242842,0.5524370227837211,100,100,113,88,94,106,Estadio Antonio Herrera Gutierrez,4,Winter League,2019,693,Cardenales de Lara,17
2701,0.03736360871841326,0.3902738914045494,100,100,108,93,96,104,Estadio de Beisbol Monterrey,5,Triple-A,2019,562,Sultanes de Monterrey,11
2861,0.025377015032705296,0.8078977537493731,100,100,119,82,91,109,Whataburger Field,5,Double-A,2019,482,Corpus Christi Hooks,12
2791,-0.008633813257603212,0.43695451944890523,100,100,110,90,95,105,John Thurman Field,5,Class A Advanced,2019,515,Modesto Nuts,13
2750,-0.037688370776131463,0.26635723360753216,100,100,106,93,97,103,Community Field,5,Class A,2019,420,Burlington Bees,14
2831,0.03227262102656865,0.4972545431739114,100,100,112,89,94,106,Pohlman Field,5,Class A,2019,554,Beloit Snappers,14
2850,0.008490803574796108,0.49058256633029945,100,100,111,89,94,106,Four Winds Field,5,Class A,2019,550,South Bend Cubs,14
2738,-0.010247133580495513,0.40531537914361704,100,100,109,91,95,105,Eastwood Field,5,Class A Short Season,2019,545,Mahoning Valley Scrappers,15
4977,0.01264429980488598,0.3924855665835785,100,100,108,92,96,104,Giants Baseball Complex,5,Rookie,2019,5370,AZL Giants Orange,16
2734,-0.043542421153401324,0.9079523687530547,100,100,116,84,92,108,Bowen Field,5,Rookie Advanced,2019,517,Bluefield Blue Jays,5442
2528,-0.05987305259871663,0.6606667204370442,99,100,112,86,93,106,The Dell Diamond,1,Triple-A,2010,102,Round Rock Express,11
2541,-0.06694742876244608,1.5020914228551794,99,100,129,70,85,114,Durham Bulls Athletic Park,1,Triple-A,2010,234,Durham Bulls,11
2959,-0.10097092241544928,0.5886548160272188,99,99,111,87,94,105,Parque Kukulkan,1,Triple-A,2010,496,Leones de Yucatan,11
4149,-0.11285874940347808,0.45385237896626135,99,99,108,89,95,104,ONEOK Field,1,Double-A,2010,260,Tulsa Drillers,12
2787,-0.11061996738999061,0.8122038194020826,99,99,116,81,91,108,Jackie Robinson Ballpark,1,Class A Advanced,2010,450,Daytona Cubs,13
2793,-0.12219912339580594,0.5086766103362609,99,99,110,88,94,105,Judy Johnson Field at Daniel S. Frawley Stadium,1,Class A Advanced,2010,426,Wilmington Blue Rocks,13
2725,-0.10004220737069994,0.41103895107767746,99,99,108,90,95,104,Alliant Energy Field,1,Class A,2010,500,Clinton LumberKings,14
2837,-0.056109621387576074,0.5704359438989364,99,100,112,87,93,106,Ripken Stadium,1,Class A Short Season,2010,488,Aberdeen IronBirds,15
2519,-0.12278026847849831,0.5085499498053351,99,99,109,88,94,105,"Lee County Sports Complex, Hammond County Stadium",1,Rookie,2010,474,GCL Twins,16
2743,-0.09861155870782866,0.5019022832608825,99,99,109,88,94,105,Carpenter Complex,1,Rookie,2010,469,GCL Phillies,16
2828,-0.10723278427687367,0.8124222359247564,99,99,114,84,92,107,Pioneer Park,1,Rookie Advanced,2010,413,Greeneville Astros,5442
2862,-0.049223875395774025,0.5465737990104471,99,100,111,88,94,105,Hammond Stadium,1,Class A Advanced,2011,509,Fort Myers Miracle,13
2836,-0.11937769682465373,0.6021875070852917,99,99,112,86,93,106,Richmond County Ballpark,1,Class A Short Season,2011,586,Staten Island Yankees,15
2742,-0.08600432982660142,0.9965338284242158,99,100,118,80,90,109,Carl Barger Baseball Complex,1,Rookie,2011,466,GCL Nationals,16
3809,-0.09705821485387099,0.6972029642684858,99,100,112,86,93,106,Camelback Ranch,1,Rookie,2011,2690,AZL Dodgers,16
3076,-0.11972011881463183,0.8872345881889093,99,99,117,80,90,109,Casas GEO,1,Winter League,2011,673,Aguilas de Mexicali,17
2701,-0.06676330158009774,1.6434747121502997,99,100,131,67,84,116,Estadio de Beisbol Monterrey,2,Triple-A,2011,562,Sultanes de Monterrey,11
2773,-0.13109650340442686,1.2335512093863952,99,99,123,75,87,111,Frontier Field,2,Triple-A,2011,534,Rochester Red Wings,11
2755,-0.09860335295536253,0.6260845823267137,99,99,112,86,93,106,Dr. Pepper Ballpark,2,Double-A,2011,540,Frisco RoughRiders,12
2739,-0.11778892758012885,1.6399383471263167,99,99,129,69,85,114,Calfee Park,2,Rookie Advanced,2011,425,Pulaski Mariners,5442
2733,-0.12383166401880155,0.37330845059560475,99,99,107,90,95,104,Peoples Natural Gas Field,1,Double-A,2012,452,Altoona Curve,12
2755,-0.12276560772086058,0.3591306375840341,99,99,107,90,95,103,Dr. Pepper Ballpark,1,Double-A,2012,540,Frisco RoughRiders,12
2769,-0.05092845710467037,0.37281752401510077,99,100,108,91,95,104,FirstEnergy Stadium,1,Double-A,2012,522,Reading Phillies,12
2852,-0.050184044429616124,0.42423868815104665,99,100,109,90,95,105,The Baseball Grounds of Jacksonville,1,Double-A,2012,564,Jacksonville Suns,12
2912,-0.08508717489549915,0.6201969936959494,99,100,113,85,93,106,Medlar Field at Lubrano Park,1,Class A Short Season,2012,1174,State College Spikes,15
3032,-0.13942458263217988,0.7194593048720586,99,99,113,84,92,107,Estadio Antonio Herrera Gutierrez,1,Winter League,2012,693,Cardenales de Lara,17
3049,-0.05585084999714032,0.7474669494034427,99,100,115,84,92,107,Estadio Quisqueya,1,Winter League,2012,671,Leones del Escogido,17
3073,-0.08660458929113402,0.45855896781829736,99,100,109,90,95,104,Teodoro Mariscal,1,Winter League,2012,679,Venados de Mazatlan,17
2755,-0.07828447275007744,0.3650445981590029,99,100,107,91,96,104,Dr. Pepper Ballpark,2,Double-A,2012,540,Frisco RoughRiders,12
2789,-0.062113741430364335,0.37286496162063254,99,100,107,91,96,104,Joe W. Davis Municipal Stadium,2,Double-A,2012,559,Huntsville Stars,12
2815,-0.09232999606427256,0.42364821069312586,99,100,108,90,95,104,Municipal Stadium,2,Class A Advanced,2012,476,San Jose Giants,13
2729,-0.11556196385291687,0.75963810389948,99,99,115,83,91,107,Arthur W. Perdue Stadium,2,Class A,2012,548,Delmarva Shorebirds,14
2757,-0.11083749905575754,0.6186398322618701,99,99,112,85,93,106,Dutchess Stadium,2,Class A Short Season,2012,537,Hudson Valley Renegades,15
2536,-0.1081159904305151,1.205793064003738,99,99,123,75,88,111,Florida Auto Exchange Stadium,2,Rookie,2012,1390,GCL Blue Jays,16
2864,-0.07503577736838334,0.7200274816179839,99,100,113,85,92,107,Yankee Complex,2,Rookie,2012,475,GCL Yankees,16
2913,-0.09873661349734117,1.1431777961410066,99,99,123,75,88,111,Estadio Jose Perez Colmenares,2,Winter League,2012,699,Tigres de Aragua,17
2640,-0.0536222067590114,0.4637988826585481,99,100,109,90,95,104,Chukchansi Park,3,Triple-A,2012,259,Fresno Grizzlies,11
2832,-0.13512448404865382,0.4921957517093,99,99,109,88,94,105,Prince George's Stadium,3,Double-A,2012,418,Bowie Baysox,12
2787,-0.1285025880949734,0.833382523082503,99,99,116,81,90,108,Jackie Robinson Ballpark,3,Class A Advanced,2012,450,Daytona Cubs,13
2766,-0.0520683222106786,0.32529251490707617,99,100,106,93,96,103,Fifth Third Field,3,Class A,2012,459,Dayton Dragons,14
2831,-0.06328925547065997,0.5981926220819255,99,100,112,87,93,106,Pohlman Field,3,Class A,2012,554,Beloit Snappers,14
2744,-0.05894529230222331,0.5803895779328926,99,100,112,87,93,106,Centennial Field,3,Class A Short Season,2012,462,Vermont Lake Monsters,15
2836,-0.06448002219816669,0.4067814632867054,99,100,108,90,95,104,Richmond County Ballpark,3,Class A Short Season,2012,586,Staten Island Yankees,15
2532,-0.10009960004898132,1.1186358812512078,99,99,122,76,88,111,Scottsdale Stadium,3,Winter League,2012,544,Scottsdale Scorpions,17
2843,-0.1311702613486951,1.6351660807352175,99,99,132,65,83,116,Chickasaw Bricktown Ballpark,1,Triple-A,2013,238,Oklahoma City RedHawks,11
2959,-0.09565260618407243,0.6409736282714636,99,100,112,86,93,106,Parque Kukulkan,1,Triple-A,2013,496,Leones de Yucatan,11
2755,-0.06728661612080676,0.43087555357011886,99,100,109,89,95,105,Dr Pepper Ballpark,1,Double-A,2013,540,Frisco RoughRiders,12
2523,-0.07086609919020068,1.04182708714743,99,100,122,77,88,111,George M. Steinbrenner Field,1,Class A Advanced,2013,587,Tampa Yankees,13
